9010154,沖縄県,那覇市,赤嶺,オキナワケン,ナハシ,アカミネ
9010143,沖縄県,那覇市,安次嶺,オキナワケン,ナハシ,アシミネ
9010153,沖縄県,那覇市,宇栄原,オキナワケン,ナハシ,ウエバル
9010148,沖縄県,那覇市,大嶺,オキナワケン,ナハシ,オオミネ
9010152,沖縄県,那覇市,小禄,オキナワケン,ナハシ,オロク
9010142,沖縄県,那覇市,鏡水,オキナワケン,ナハシ,カガミズ
9010155,沖縄県,那覇市,金城,オキナワケン,ナハシ,カナグスク
9010151,沖縄県,那覇市,鏡原町,オキナワケン,ナハシ,キョウハラチョウ
9010146,沖縄県,那覇市,具志,オキナワケン,ナハシ,グシ
9010141,沖縄県,那覇市,住吉町,オキナワケン,ナハシ,スミヨシチョウ
9010145,沖縄県,那覇市,高良,オキナワケン,ナハシ,タカラ
9010156,沖縄県,那覇市,田原,オキナワケン,ナハシ,タバル
9010144,沖縄県,那覇市,当間,オキナワケン,ナハシ,トウマ
9010147,沖縄県,那覇市,宮城,オキナワケン,ナハシ,ミヤグスク
9012200,沖縄県,宜野湾市,,オキナワケン,ギノワンシ,
9012206,沖縄県,宜野湾市,愛知,オキナワケン,ギノワンシ,アイチ
9012205,沖縄県,宜野湾市,赤道,オキナワケン,ギノワンシ,アカミチ
9012201,沖縄県,宜野湾市,新城,オキナワケン,ギノワンシ,アラグスク
9012221,沖縄県,宜野湾市,伊佐,オキナワケン,ギノワンシ,イサ
9012204,沖縄県,宜野湾市,上原,オキナワケン,ギノワンシ,ウエハラ
9012227,沖縄県,宜野湾市,宇地泊,オキナワケン,ギノワンシ,ウチドマリ
9012225,沖縄県,宜野湾市,大謝名,オキナワケン,ギノワンシ,オオジャナ
9012223,沖縄県,宜野湾市,大山,オキナワケン,ギノワンシ,オオヤマ
9012226,沖縄県,宜野湾市,嘉数,オキナワケン,ギノワンシ,カカズ
9012214,沖縄県,宜野湾市,我如古,オキナワケン,ギノワンシ,ガネコ
9012207,沖縄県,宜野湾市,神山,オキナワケン,ギノワンシ,カミヤマ
9012211,沖縄県,宜野湾市,宜野湾,オキナワケン,ギノワンシ,ギノワン
9012222,沖縄県,宜野湾市,喜友名,オキナワケン,ギノワンシ,キユウナ
9012216,沖縄県,宜野湾市,佐真下,オキナワケン,ギノワンシ,サマシタ
9012213,沖縄県,宜野湾市,志真志,オキナワケン,ギノワンシ,シマシ
9012212,沖縄県,宜野湾市,長田,オキナワケン,ギノワンシ,ナガタ
9012203,沖縄県,宜野湾市,野嵩,オキナワケン,ギノワンシ,ノダケ
9012202,沖縄県,宜野湾市,普天間,オキナワケン,ギノワンシ,フテンマ
9012215,沖縄県,宜野湾市,真栄原,オキナワケン,ギノワンシ,マエハラ
9012224,沖縄県,宜野湾市,真志喜,オキナワケン,ギノワンシ,マシキ
9012100,沖縄県,浦添市,,オキナワケン,ウラソエシ,
9012114,沖縄県,浦添市,安波茶,オキナワケン,ウラソエシ,アハチャ
9012132,沖縄県,浦添市,伊祖,オキナワケン,ウラソエシ,イソ
9012128,沖縄県,浦添市,伊奈武瀬,オキナワケン,ウラソエシ,イナンセ
9012123,沖縄県,浦添市,西洲,オキナワケン,ウラソエシ,イリジマ
9012121,沖縄県,浦添市,内間,オキナワケン,ウラソエシ,ウチマ
9012113,沖縄県,浦添市,大平,オキナワケン,ウラソエシ,オオヒラ
9012111,沖縄県,浦添市,経塚,オキナワケン,ウラソエシ,キョウヅカ
9012133,沖縄県,浦添市,城間,オキナワケン,ウラソエシ,グスクマ
9012124,沖縄県,浦添市,小湾,オキナワケン,ウラソエシ,コワン
9012122,沖縄県,浦添市,勢理客,オキナワケン,ウラソエシ,ジッチャク
9012112,沖縄県,浦添市,沢岻,オキナワケン,ウラソエシ,タクシ
9012104,沖縄県,浦添市,当山,オキナワケン,ウラソエシ,トウヤマ
9012103,沖縄県,浦添市,仲間,オキナワケン,ウラソエシ,ナカマ
9012125,沖縄県,浦添市,仲西,オキナワケン,ウラソエシ,ナカニシ
9012101,沖縄県,浦添市,西原,オキナワケン,ウラソエシ,ニシハラ
9012102,沖縄県,浦添市,前田,オキナワケン,ウラソエシ,マエダ
9012131,沖縄県,浦添市,牧港,オキナワケン,ウラソエシ,マキミナト
9012134,沖縄県,浦添市,港川,オキナワケン,ウラソエシ,ミナトガワ
9012126,沖縄県,浦添市,宮城,オキナワケン,ウラソエシ,ミヤギ
9012127,沖縄県,浦添市,屋富祖,オキナワケン,ウラソエシ,ヤフソ
9010300,沖縄県,糸満市,,オキナワケン,イトマンシ,
9010301,沖縄県,糸満市,阿波根,オキナワケン,イトマンシ,アハゴン
9010323,沖縄県,糸満市,新垣,オキナワケン,イトマンシ,アラカキ
9010363,沖縄県,糸満市,伊敷,オキナワケン,イトマンシ,イシキ
9010342,沖縄県,糸満市,糸洲,オキナワケン,イトマンシ,イトス
9010361,沖縄県,糸満市,糸満,オキナワケン,イトマンシ,イトマン
9010344,沖縄県,糸満市,伊原,オキナワケン,イトマンシ,イハラ
9010332,沖縄県,糸満市,宇江城,オキナワケン,イトマンシ,ウエグスク
9010325,沖縄県,糸満市,大里,オキナワケン,イトマンシ,オオザト
9010334,沖縄県,糸満市,大度,オキナワケン,イトマンシ,オオド
9010313,沖縄県,糸満市,賀数,オキナワケン,イトマンシ,カカズ
9010303,沖縄県,糸満市,兼城,オキナワケン,イトマンシ,カネグスク
9010312,沖縄県,糸満市,北波平,オキナワケン,イトマンシ,キタナミヒラ
9010354,沖縄県,糸満市,喜屋武,オキナワケン,イトマンシ,キャン
9010324,沖縄県,糸満市,国吉,オキナワケン,イトマンシ,クニヨシ
9010341,沖縄県,糸満市,小波蔵,オキナワケン,イトマンシ,コハグラ
9010335,沖縄県,糸満市,米須,オキナワケン,イトマンシ,コメス
9010314,沖縄県,糸満市,座波,オキナワケン,イトマンシ,ザハ
9010364,沖縄県,糸満市,潮崎町,オキナワケン,イトマンシ,シオザキチョウ
9010302,沖縄県,糸満市,潮平,オキナワケン,イトマンシ,シオヒラ
9010311,沖縄県,糸満市,武富,オキナワケン,イトマンシ,タケトミ
9010353,沖縄県,糸満市,束里,オキナワケン,イトマンシ,ツカザト
9010315,沖縄県,糸満市,照屋,オキナワケン,イトマンシ,テルヤ
9010321,沖縄県,糸満市,豊原,オキナワケン,イトマンシ,トヨハラ
9010351,沖縄県,糸満市,名城,オキナワケン,イトマンシ,ナシロ
9010304,沖縄県,糸満市,西川町,オキナワケン,イトマンシ,ニシカワチョウ
9010305,沖縄県,糸満市,西崎,オキナワケン,イトマンシ,ニシザキ
9010306,沖縄県,糸満市,西崎町,オキナワケン,イトマンシ,ニシザキチョウ
9010345,沖縄県,糸満市,福地,オキナワケン,イトマンシ,フクジ
9010362,沖縄県,糸満市,真栄里,オキナワケン,イトマンシ,マエザト
9010331,沖縄県,糸満市,真栄平,オキナワケン,イトマンシ,マエヒラ
9010336,沖縄県,糸満市,真壁,オキナワケン,イトマンシ,マカベ
9010333,沖縄県,糸満市,摩文仁,オキナワケン,イトマンシ,マブニ
9010343,沖縄県,糸満市,南波平,オキナワケン,イトマンシ,ミナミナミヒラ
9010352,沖縄県,糸満市,山城,オキナワケン,イトマンシ,ヤマグスク
9010322,沖縄県,糸満市,与座,オキナワケン,イトマンシ,ヨザ
9010200,沖縄県,豊見城市,,オキナワケン,トミグスクシ,
9010232,沖縄県,豊見城市,伊良波,オキナワケン,トミグスクシ,イラハ
9010243,沖縄県,豊見城市,上田,オキナワケン,トミグスクシ,ウエタ
9010223,沖縄県,豊見城市,翁長,オキナワケン,トミグスクシ,オナガ
9010202,沖縄県,豊見城市,嘉数,オキナワケン,トミグスクシ,カカズ
9010231,沖縄県,豊見城市,我那覇,オキナワケン,トミグスクシ,ガナハ
9010204,沖縄県,豊見城市,金良,オキナワケン,トミグスクシ,カネラ
9010244,沖縄県,豊見城市,宜保,オキナワケン,トミグスクシ,ギボ
9010221,沖縄県,豊見城市,座安,オキナワケン,トミグスクシ,ザヤス
9010233,沖縄県,豊見城市,瀬長,オキナワケン,トミグスクシ,セナガ
9010212,沖縄県,豊見城市,平良,オキナワケン,トミグスクシ,タイラ
9010213,沖縄県,豊見城市,高嶺,オキナワケン,トミグスクシ,タカミネ
9010242,沖縄県,豊見城市,高安,オキナワケン,トミグスクシ,タカヤス
9010234,沖縄県,豊見城市,田頭,オキナワケン,トミグスクシ,タガミ
9010215,沖縄県,豊見城市,渡嘉敷,オキナワケン,トミグスクシ,トカシキ
9010222,沖縄県,豊見城市,渡橋名,オキナワケン,トミグスクシ,トハシナ
9010241,沖縄県,豊見城市,豊見城,オキナワケン,トミグスクシ,トミグスク
9010225,沖縄県,豊見城市,豊崎,オキナワケン,トミグスクシ,トヨサキ
9010235,沖縄県,豊見城市,名嘉地,オキナワケン,トミグスクシ,ナカチ
9010203,沖縄県,豊見城市,長堂,オキナワケン,トミグスクシ,ナガドウ
9010205,沖縄県,豊見城市,根差部,オキナワケン,トミグスクシ,ネサブ
9010211,沖縄県,豊見城市,饒波,オキナワケン,トミグスクシ,ノハ
9010214,沖縄県,豊見城市,保栄茂,オキナワケン,トミグスクシ,ビン
9010201,沖縄県,豊見城市,真玉橋,オキナワケン,トミグスクシ,マダンバシ
9010224,沖縄県,豊見城市,与根,オキナワケン,トミグスクシ,ヨネ
9011400,沖縄県,南城市,,オキナワケン,ナンジョウシ,
9011204,沖縄県,南城市,大里稲嶺,オキナワケン,ナンジョウシ,オオザトイナミネ
9011202,沖縄県,南城市,大里大里,オキナワケン,ナンジョウシ,オオザトオオザト
9011203,沖縄県,南城市,大里大城,オキナワケン,ナンジョウシ,オオザトオオシロ
9011208,沖縄県,南城市,大里平良,オキナワケン,ナンジョウシ,オオザトタイラ
9011205,沖縄県,南城市,大里高平,オキナワケン,ナンジョウシ,オオザトタカヒラ
9011206,沖縄県,南城市,大里仲間,オキナワケン,ナンジョウシ,オオザトナカマ
9011207,沖縄県,南城市,大里古堅,オキナワケン,ナンジョウシ,オオザトフルゲン
9011201,沖縄県,南城市,大里嶺井,オキナワケン,ナンジョウシ,オオザトミネイ
9011401,沖縄県,南城市,佐敷伊原,オキナワケン,ナンジョウシ,サシキイバラ
9011413,沖縄県,南城市,佐敷小谷,オキナワケン,ナンジョウシ,サシキオコク
9011411,沖縄県,南城市,佐敷兼久,オキナワケン,ナンジョウシ,サシキカネク
9011403,沖縄県,南城市,佐敷佐敷,オキナワケン,ナンジョウシ,サシキサシキ
9011415,沖縄県,南城市,佐敷新開,オキナワケン,ナンジョウシ,サシキシンカイ
9011412,沖縄県,南城市,佐敷新里,オキナワケン,ナンジョウシ,サシキシンザト
9011414,沖縄県,南城市,佐敷津波古,オキナワケン,ナンジョウシ,サシキツハコ
9011402,沖縄県,南城市,佐敷手登根,オキナワケン,ナンジョウシ,サシキテドコン
9011405,沖縄県,南城市,佐敷仲伊保,オキナワケン,ナンジョウシ,サシキナカイホ
9011404,沖縄県,南城市,佐敷冨祖崎,オキナワケン,ナンジョウシ,サシキフソザキ
9011406,沖縄県,南城市,佐敷屋比久,オキナワケン,ナンジョウシ,サシキヤビク
9010617,沖縄県,南城市,玉城愛地,オキナワケン,ナンジョウシ,タマグスクアイチ
9010606,沖縄県,南城市,玉城糸数,オキナワケン,ナンジョウシ,タマグスクイトカズ
